Probe_Set_ID,DHF_102,DHF_111,DF_121,DHF_125,DHF_128,DF_129,DHF_145,DF_164,DHF_165,DF_171,ND_195,ND_199,DHF_206,ND_216,DHF_235,ND_237,ND_239,DF_243,ND_251,ND_269,DHF_277,DHF_307,DF_310,ND_317,DF_330,DF_331
214150_x_at,8.540323609,8.890809811,9.33480327,9.102131359,9.001112053,9.012072343,8.521703007,9.187859562,8.691314552,9.010620336,8.427902856,9.008322102,8.870396115,9.000347471,8.706506913,9.161895648,8.741040495,8.895752907,9.681992641,9.518824572,8.864930312,8.750223705,8.987446789,8.755706028,9.288606117,9.061967966
214167_s_at,8.971029328,9.08641979,7.643530822,9.678586207,9.081096916,9.225494959,8.794264165,9.177197153,8.503803954,8.960994006,9.002368644,9.274816391,9.142821414,8.995958326,8.704054428,9.558331722,8.787006565,9.104590892,7.663219766,8.925574045,9.151608957,8.98414216,8.85190674,8.808204715,8.713532703,8.09440897
214181_x_at,6.090404495,5.803024309,7.605690976,4.790819533,5.593223284,6.129485845,5.832761856,7.552762084,6.737678449,6.13491533,6.562585327,6.404567082,6.242612295,7.714454334,6.22059017,6.573400798,6.366470448,5.980150787,7.525532153,7.767687277,5.932245187,6.083587836,5.969730055,6.957687648,8.057820849,6.527519225
214182_at,6.062854543,6.425031085,6.459904454,7.953564362,7.756109724,6.529272842,6.211603589,6.779126136,6.375365477,5.944896911,6.590026285,7.932110866,6.179809593,7.09763156,6.347564326,7.932864541,6.805944013,6.275138598,6.683486094,7.771530918,5.990464047,5.866468057,6.243972707,6.078788375,7.088325303,6.506829851
214211_at,8.444837529,7.770603039,8.992520127,7.56589685,8.039092872,7.853565977,8.234724174,9.20211665,8.346286239,8.266447173,9.281832784,8.823500728,8.611666658,9.124106874,8.093248381,8.809071448,8.265907334,8.02174867,8.94667426,9.282754052,8.719774787,7.914617709,7.406832156,8.569292161,8.903516254,8.6625741
214214_s_at,7.493317249,7.696757945,6.457083578,8.152630075,7.620754105,7.593021486,7.58008732,7.024471079,7.246225518,7.453388044,6.88007571,7.655769361,7.893795929,7.254036394,7.782682203,6.935175875,7.370860167,7.636173074,6.678467893,7.340576117,7.265499651,7.367140229,7.152973385,6.798052014,6.999604933,6.591124885
214224_s_at,7.469197969,7.879632078,7.539292978,7.828516006,7.375944764,8.420219629,7.617956214,7.181363782,7.351414933,7.564082861,6.561030666,7.544173365,7.831140783,7.742575618,7.599301178,7.132417676,7.202288826,8.093126135,8.094714164,7.588931088,7.784265141,7.826123851,7.960323629,7.548608665,7.441379039,7.542213463
214257_s_at,6.970166539,6.915227294,6.760993898,7.964572878,7.919319826,6.881616621,7.11395611,7.079184395,6.974385361,6.770215865,6.385700173,7.503730548,7.124558775,7.089910155,7.109552612,7.078847354,7.315949992,6.93069025,5.615315493,7.377321312,7.121413991,6.777988221,6.952824242,6.833031733,7.612880436,6.953110981
214271_x_at,9.332655345,9.401026845,9.261755659,9.722948406,9.256641727,9.346583086,8.828801729,9.528845011,8.864280319,9.289844473,9.616058781,9.467699826,9.296912486,9.261755659,8.850632261,9.866797634,9.022141578,9.276221741,9.637840907,9.655436366,9.143249262,9.219389307,9.14777324,9.133005661,9.357008844,8.990802811
214280_x_at,8.77451399,8.823809867,8.411477057,8.243203614,8.604929306,8.576895035,8.445224468,8.440096141,8.169959255,8.448700195,9.057631985,8.206665466,8.880780192,8.294149635,8.588862478,8.491280335,8.517733046,8.385351799,7.882654484,8.07249857,8.536093451,8.392785763,8.260906422,8.480715912,8.188161207,8.468171
214288_s_at,8.887694114,8.999458834,9.009019465,9.335138743,8.952113537,9.034998401,8.700464297,9.090542809,8.61308502,8.989793447,9.091804553,9.09151179,8.98453077,8.939253173,8.713023098,8.994259322,8.73555734,8.964247999,9.270098736,9.22407561,8.888646397,8.8406815,8.813423622,8.60858662,8.997419392,8.86300737
214317_x_at,9.562826555,9.618355559,9.469754134,9.858955559,9.428222104,9.710388123,9.043021707,9.777686206,9.082995517,9.455347171,9.790553989,9.58984473,9.547619426,9.480596491,9.083597315,9.960845669,9.167297162,9.485035984,9.616371986,9.78727391,9.470417407,9.373232732,9.438495345,9.387230539,9.61623872,9.272920727
214327_x_at,9.187787968,9.255762967,9.151789224,9.487449245,9.252939986,9.230515479,8.687290334,9.503890195,8.720819515,9.114379981,9.430583722,9.196576077,9.160036062,9.127632449,8.712809316,9.590043129,8.78813594,9.100335756,9.867046572,9.35673246,9.090587898,9.038139429,9.086521658,8.944367605,9.242042507,9.00558914
214328_s_at,9.333433727,9.473458199,9.152721852,9.832517728,9.363361843,9.482304563,8.868694777,9.407731149,8.74846363,9.46675621,9.542209172,9.491179082,9.461060179,9.066874077,8.945567208,9.126947893,8.895547432,9.411524572,9.486645471,9.172596967,9.275050753,9.294470101,9.229750765,8.870873656,9.334697308,9.249936015
214329_x_at,6.480811139,6.366298612,8.499395752,6.738744736,7.111512116,6.447147371,6.816626346,7.636366124,8.042699497,7.592870288,4.189654742,6.630551451,7.171733625,7.260171166,7.944633998,5.336094731,7.666783829,7.180146033,7.559351032,8.177684349,6.507725373,6.905151893,8.045235655,6.372124536,8.647431668,7.893422809
214334_x_at,8.683165152,9.084652425,8.870466356,8.103705992,8.873818134,9.037747339,8.442038518,8.992582293,8.354227103,8.676331413,9.299861098,8.73372292,8.786624731,8.647431668,8.342601681,8.814018338,8.354180022,8.89842025,9.525187608,9.022503634,8.680620708,8.631146681,8.652807413,8.554045718,8.959941239,9.038412612
214349_at,5.691372455,5.090678002,5.389984555,6.098298976,5.774240938,6.68448672,5.178970609,6.855303419,6.393590754,6.653121061,6.364406464,5.545958389,6.591262125,5.95246381,6.7469995,7.732018437,6.388897484,5.995456568,6.696787304,5.225746674,7.601402335,7.465082736,7.084980538,6.942736248,7.182428097,6.204557763
214351_x_at,9.155831386,9.185986202,8.451630146,9.823735219,9.407706523,9.338592856,8.830118944,9.491465998,8.903855972,8.837056837,9.11630438,9.595078826,8.788364712,8.9387416,8.880835805,9.882100471,9.039836708,9.080265855,9.293899965,9.716012741,8.770951298,9.004950782,8.940393432,9.210620333,9.37712519,8.555355653
214352_s_at,7.452344445,7.255026143,7.556480242,7.579525594,7.722234745,7.497373599,6.839048081,7.115257134,7.635352194,7.490361884,7.098788776,6.967626676,7.206896445,7.229186391,6.649243584,7.01328578,6.718167386,8.060476893,7.255661893,5.550242719,7.718552153,7.60230148,7.223951919,7.147323209,7.165725287,7.954372273
214363_s_at,8.830762285,8.753008121,8.540010877,8.878399852,8.747796847,8.816008064,8.452121195,8.657876448,8.218167017,8.730383372,8.960531952,8.812009753,8.724857556,8.549776541,8.435918058,8.769460499,8.418322681,8.702177866,8.575782803,8.680280959,8.626316618,8.506839779,8.47470314,8.375376139,8.505201579,8.554912778
214394_x_at,9.591929367,9.661052868,9.609210447,9.871651108,9.494902583,9.647698126,9.009679676,9.647362285,9.054142598,9.672387432,9.82483388,9.58556618,9.545332943,9.372484731,9.122000841,9.865806454,9.128131988,9.462133575,10.33262036,9.810242239,9.457825255,9.483271685,9.434115724,9.377311376,9.626461832,9.363336099
214414_x_at,4.272490748,4.178992036,4.967031657,7.793174347,4.154184563,4.928701911,4.865994804,5.812337881,4.736198448,4.608165695,4.552823706,5.221976133,3.914021008,5.371567828,5.182906515,5.608005519,6.758326765,4.085976313,5.769570215,5.379897354,4.81866736,7.22657258,5.330784557,4.338597077,6.795817626,8.557067537
214453_s_at,8.007899727,8.304791737,8.892199092,6.563150059,8.330815419,7.467828105,7.99000103,8.053219346,8.466005155,8.655371271,7.275795394,6.852770971,8.266961034,8.247429619,8.097091489,6.409516771,8.070155807,7.782807263,6.499034878,8.317839406,7.971810629,8.040768994,8.477641223,6.295450486,8.521364479,8.696008609
214459_x_at,9.339929002,9.454916594,9.645092401,8.703224525,9.029286012,9.440578696,8.808563454,9.722606957,8.860910547,9.530073285,9.715831794,9.195348554,9.4098959,9.343856764,8.827101423,9.387197023,9.018295699,9.218913517,9.758045509,9.630188218,9.39022563,9.307212967,9.336250295,9.182640241,9.585243175,9.283339873
214470_at,7.674849704,7.544543726,6.584791392,6.106131622,6.26852794,7.235547092,7.075132388,7.345623038,7.128495946,6.939738325,8.023388552,8.64372011,6.828712072,7.92984643,7.221981907,8.333558773,7.513163545,7.128896828,6.962148763,7.72841578,7.013645654,7.442961271,7.334655668,7.740577442,7.52131798,7.159136372
214511_x_at,5.293807211,5.753524567,7.736001373,4.180522258,5.464678904,5.21166956,5.807541709,7.938195788,7.122221289,7.298986227,4.921439715,6.310281848,6.683486094,7.388637026,7.384982753,4.147885329,6.614055134,6.37910507,6.722629795,7.070724107,5.581238122,6.45393991,7.438030527,5.086978861,7.792968055,6.361475174
214574_x_at,6.065411792,5.930120917,7.719751593,5.453182077,5.510197726,6.448889394,6.197665378,7.721570219,6.809370377,6.315358002,6.624596295,6.322385691,6.364750757,7.75850432,6.516340994,6.584100546,6.345460907,6.05161847,7.832609242,7.955600451,6.26682097,6.132747072,6.114566744,7.011123812,8.154758837,6.644570678
214617_at,8.601479191,8.922631633,8.742159081,7.633708411,7.945626272,8.961378888,8.397012283,7.734208827,8.51061158,9.050183357,8.007966289,8.498744048,8.63268026,8.469472455,8.446255573,8.240516998,8.338903496,8.911651277,8.76375635,8.743611375,8.55151732,8.562701787,8.512783483,8.411632656,8.784820505,9.038958755
214629_x_at,8.341505581,8.516673056,8.717059927,7.983064822,8.181608561,8.38530616,8.236579413,8.779495916,8.282710595,8.577610733,8.542509999,8.262455769,8.608002348,8.629038634,8.305632301,8.094836216,8.192791808,8.539522037,8.822690624,8.440398536,8.42035184,8.452718668,8.43263698,8.497622937,8.633410558,8.441110964
214669_x_at,8.149775031,8.355097702,7.414030566,8.757705037,8.517633095,7.527847779,8.282179468,7.21199944,8.156022442,8.777848304,7.969288559,6.567515956,8.873159885,7.749624143,8.269321402,7.078763076,7.933545947,8.558411907,6.291939441,7.461123017,8.712348706,8.441887579,8.60403122,6.852982253,7.120363528,6.756467165
214677_x_at,9.503994576,9.501800299,9.250973549,9.904147335,9.425169454,9.295287954,8.66898681,9.485704388,8.813126132,9.47214294,9.530842912,8.940380333,9.436000753,9.216113674,8.749240982,9.358355123,8.821481612,9.395715595,7.823165623,9.522234454,9.349606539,9.303357015,9.101886187,8.301744955,9.052996265,8.845633256
214687_x_at,8.351020536,8.451053389,8.668539944,8.854650657,8.273362121,8.56948199,8.260596264,8.697529445,8.228950962,8.323438525,8.462441291,8.507708352,8.479595161,8.561037813,8.29424962,8.211510068,8.262945895,8.479221298,8.3854887,8.966598627,8.136664569,8.246826997,8.119606963,8.161803136,8.709778561,8.060729482
214696_at,7.119311961,7.608324845,7.749451767,6.932350326,7.67971364,7.460950499,7.501579238,8.0513728,7.454546323,7.287355421,8.192570471,7.515507957,7.466113133,7.829391697,6.99594929,7.33432935,7.333611077,6.886020787,7.300135148,7.681744847,7.532248816,6.660062855,6.967249851,7.248077239,7.000790145,7.639064921
214722_at,7.077413662,7.22831588,8.143313956,7.048994391,8.084377441,6.971762409,7.245012921,8.417704293,7.981562449,7.456165663,7.646783635,7.50955442,6.864325721,8.281065713,7.091076336,7.854807973,7.697257548,7.210301333,8.410231394,7.589841512,6.962243464,7.809257193,7.551029209,7.719529583,8.109826276,6.954448007
214737_x_at,8.427880988,8.566554621,8.204945165,8.50960447,7.892713496,8.730399532,8.252211504,7.844789372,8.004899824,8.479034314,8.17734727,8.354509542,8.731917399,8.365742197,8.467582691,7.697257548,8.197125659,8.504553648,7.684278068,7.87970775,8.496929258,8.174787386,8.310808424,7.881408848,8.042474464,8.17602595
214749_s_at,8.262171901,8.314758719,8.262610571,8.198831956,8.02099342,8.140286385,8.206174254,8.189355569,8.088438985,8.329947531,8.314832179,8.616567827,8.290919747,8.029628261,8.192183014,8.511094633,8.076173442,8.042988751,8.574046003,8.438626061,8.292197927,8.007100632,8.033593554,8.241992896,8.127256885,8.264981218
214791_at,6.11146734,6.703310805,7.697575347,6.910651082,7.53171314,7.013465733,6.901938394,7.392154789,6.734115923,6.725033642,6.447939576,7.833956737,6.27720724,6.059823885,6.715140933,7.476019277,7.001700892,6.6647916,7.841768044,7.205189643,6.611906617,6.231071824,6.898209866,7.067064061,7.263679942,7.420938122
214800_x_at,8.302662443,8.345597902,7.891966307,8.267500305,8.485805718,8.587614376,8.020369087,8.200809816,8.109435457,8.060824187,8.181608561,8.380250272,8.273515245,8.219460783,8.340575338,8.319766119,8.168117868,8.334399523,8.626119343,8.245725617,8.076111268,8.013607959,7.886870564,8.130117948,8.44685656,8.09745673
214805_at,7.077244857,6.98221319,7.661432959,5.540478924,6.861606623,6.969508675,6.842896707,7.207785795,7.285369459,7.407560399,8.086010195,6.65890923,7.643914055,7.025893807,7.088992915,7.050989447,6.996223927,7.080699674,6.849808319,5.949339621,7.216782905,7.35953129,6.963757469,7.901599469,7.557629547,7.508951631
214812_s_at,7.942184539,7.954512712,8.083421197,7.524992865,7.760253878,7.979373141,7.768025773,8.201001899,7.711504216,7.622615026,8.009429542,7.878572074,7.841925221,7.952790967,7.865878694,7.741707336,7.738139478,7.766840537,8.435983136,8.057947488,7.571422154,7.516106808,7.672757897,7.865418254,8.122400925,7.904777712
214836_x_at,8.309972201,8.927061923,7.455009259,9.479046026,8.999792165,8.200315717,8.617436637,7.94161569,8.360539381,8.997171904,8.224672766,6.721184708,9.21820933,7.844279918,8.533892971,7.725639041,8.036605751,8.75025539,6.564842346,8.299310776,8.881489022,8.467876889,8.642803293,6.606244699,7.690925962,6.96262218
214916_x_at,7.741316363,7.053931389,5.172754144,6.647039655,7.834946385,6.330789853,8.361638193,5.972536537,7.301012844,7.587867877,7.114525516,4.06731589,8.028650776,6.34808949,7.334198793,5.518656991,6.368015645,7.351928148,2.694627181,5.259056653,7.682851042,7.405130855,7.800367884,5.274024674,5.373424839,4.900076104
214938_x_at,9.373173252,9.483804345,9.346050639,9.858767345,9.34439038,9.426467365,8.739952669,9.386274908,8.808010344,9.475983869,9.538211439,9.409732068,9.442094744,9.176018042,8.777385869,9.538060131,8.878985022,9.414301104,9.873868198,9.359191319,9.293899965,9.28548495,9.244693488,9.053089893,9.277316545,9.157867435
214988_s_at,7.52677141,7.561069559,7.745046093,8.090555518,8.256140067,7.845376882,7.820359223,7.604495995,8.149139468,7.761106211,7.267106638,8.001187508,7.55228978,7.711325141,8.152802846,8.020927719,8.300478928,7.870738739,8.085332772,8.270243509,7.694529405,7.835183755,7.887246137,7.743052852,8.01671386,7.685748995
215001_s_at,7.929378526,8.158516245,9.313402248,7.309546982,8.252315772,8.124683794,8.138301852,9.173209474,8.515932397,8.487846767,9.302819275,8.791242762,8.62400066,9.010217304,8.515050898,8.61797926,8.38849581,8.263410004,9.060145192,9.140797349,7.967210852,8.111658081,8.241492389,8.499721446,9.128055987,8.593468813
215051_x_at,7.145826851,6.765500231,8.666974339,5.278114659,6.335054251,6.768493212,6.821543582,8.666612697,7.989899375,7.348587531,7.760935803,6.861397155,6.850655687,8.525220883,7.457147556,7.182883885,7.392154789,7.074709359,8.30888899,8.355591488,6.812015007,7.110532844,6.813774216,7.442434139,8.443029833,7.620165726
215071_s_at,8.021026269,7.657471811,7.434434567,7.208378256,7.484031508,5.944110851,6.795146335,7.904113334,7.545125444,7.567397381,6.234802806,6.422109954,6.591399346,6.525029658,6.050205042,6.858144778,6.662877236,6.265301213,5.550631295,7.121010098,6.693695346,6.85971983,7.261435744,6.569060575,6.872542523,6.819907188
215091_s_at,8.558776496,8.542119923,8.008698183,9.10314484,8.563924094,8.645621586,8.391244407,8.511496999,8.135112524,8.35808022,8.583055836,8.810981582,8.679329048,8.390836003,8.512642854,8.622093601,8.44395561,8.637479757,8.253670256,8.702327456,8.412388077,8.374753668,8.372444838,8.183369444,8.241913886,8.211781541
215096_s_at,7.550030129,7.583603695,8.042828065,8.073839283,7.799425396,8.040736788,7.715435776,7.518552927,7.663031831,7.369411667,7.519258471,8.105156538,7.598800251,7.666877448,7.774309399,7.771615228,7.733946233,7.803067492,8.640772728,7.734515099,7.509937824,7.534976309,7.547818088,7.818470497,7.934406008,7.46232981
215111_s_at,6.931471806,6.956259688,6.927753965,6.771591854,7.719973554,6.003393118,6.486465621,7.926241523,7.539346154,7.350773043,6.302435809,6.07924646,6.225350195,6.005120874,6.100991372,7.003156364,6.242223265,6.110358077,6.221782302,6.547789211,6.356454823,6.481730257,6.569902089,6.597009267,7.161699579,6.918497376
215121_x_at,9.754714885,9.835080224,9.189933562,10.32158586,9.834528609,9.68303413,9.202156979,9.566566215,9.262970772,10.04968526,9.759513251,8.900957873,9.906503001,9.393894502,9.243697776,9.248676078,9.317174801,9.686574551,7.031387839,9.613823517,9.760136678,9.788211372,9.793354556,8.2817493,9.022298485,8.775008664
215127_s_at,7.744266602,7.723252827,8.354274182,7.46221494,8.396290294,7.911433984,7.559924203,8.32586318,8.170129058,7.82779896,7.660067193,8.217006596,7.527578795,8.107569448,8.032522525,8.182559264,8.113756026,7.864880805,8.720280963,8.399535148,7.609812646,7.704090617,7.877548862,7.928406026,8.385214878,8.029823644
215157_x_at,8.991836043,8.896136348,8.531096097,9.242855964,8.989793447,8.902714062,8.626101407,9.241984377,8.596078306,8.840058993,9.073248362,8.968256072,8.831317564,9.023323811,8.576932716,9.248964754,8.767391441,8.936508606,8.960506276,8.799676775,8.741008517,8.8781629,8.764678074,8.988271243,8.76029622,8.483677772
215171_s_at,7.650454238,7.768406443,7.428511431,8.230444017,8.031710375,7.643147441,7.751647346,7.857790217,7.428452023,7.798276819,7.712354385,7.866568958,7.991118557,7.629829995,7.786510277,7.732237692,7.532944766,7.693299309,7.285300907,7.533961054,7.855428392,7.52870804,7.35800253,7.162087372,7.205635176,7.413487956
215176_x_at,8.248005702,7.945413725,6.311734809,8.700264467,8.426458528,7.348523179,8.90256443,7.175948675,8.313925794,8.916224312,8.309676896,5.851627602,8.687948112,7.672944012,8.496398472,6.764462109,7.500308344,8.054713189,3.899950424,6.986936077,8.628090352,8.57285493,8.505646788,6.404070763,6.761919931,5.912691866
